Country Name,Country Code,Year,Proportion of seats held by women in national parliaments (%),ID,Economy,Code,Region,Income group,WBL Report Year,WBL INDEX,MOBILITY,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman choose where to live in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can women work the same night hours as men?,Can women work in jobs deemed dangerous in the same way as men?,Are women able to work in the same industries as men?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,"Can a woman be ""head of household"" or ""head of family"" in the same way as a man?",Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Is there paid parental leave?,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,Does the law prohibit discrimination in access to credit based on gender?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do female and male surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Are the ages at which men and women can retire with full pension benefits equal?,Are the ages at which men and women can retire with partial pension benefits equal?,Is the mandatory retirement age for men and women equal?,Are periods of absence from work due to childcare accounted for in pension benefits?
United Arab Emirates,ARE,2018,0.225,ARE2018,United Arab Emirates,ARE,Middle East & North Africa,High income,2018,26.9,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
United Arab Emirates,ARE,2019,0.5,ARE2019,United Arab Emirates,ARE,Middle East & North Africa,High income,2019,30,25,Yes,No,No,No,0,No,No,No,No,0,No,No,No,No,0,No,No,No,No,No,0,No,No,No,No,No,75,Yes,Yes,Yes,No,40,Yes,No,No,Yes,No,100,Yes,Yes,Yes,Yes
Argentina,ARG,1997,0.276264591,ARG1997,Argentina,ARG,Latin America & Caribbean,Upper middle income,1997,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,1998,0.276264591,ARG1998,Argentina,ARG,Latin America & Caribbean,Upper middle income,1998,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,1999,,ARG1999,Argentina,ARG,Latin America & Caribbean,Upper middle income,1999,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2000,0.264591440,ARG2000,Argentina,ARG,Latin America & Caribbean,Upper middle income,2000,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2001,,ARG2001,Argentina,ARG,Latin America & Caribbean,Upper middle income,2001,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2002,0.307392996,ARG2002,Argentina,ARG,Latin America & Caribbean,Upper middle income,2002,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2003,0.307392996,ARG2003,Argentina,ARG,Latin America & Caribbean,Upper middle income,2003,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2004,0.337254902,ARG2004,Argentina,ARG,Latin America & Caribbean,Upper middle income,2004,65,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,No,Yes,25,No,Yes,No,No
Argentina,ARG,2005,0.361867704,ARG2005,Argentina,ARG,Latin America & Caribbean,Upper middle income,2005,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2006,0.350194553,ARG2006,Argentina,ARG,Latin America & Caribbean,Upper middle income,2006,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2007,0.4,ARG2007,Argentina,ARG,Latin America & Caribbean,Upper middle income,2007,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2008,0.4,ARG2008,Argentina,ARG,Latin America & Caribbean,Upper middle income,2008,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2009,0.385214008,ARG2009,Argentina,ARG,Latin America & Caribbean,Upper middle income,2009,70,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2010,0.385214008,ARG2010,Argentina,ARG,Latin America & Caribbean,Upper middle income,2010,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2011,0.373540856,ARG2011,Argentina,ARG,Latin America & Caribbean,Upper middle income,2011,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2012,0.373540856,ARG2012,Argentina,ARG,Latin America & Caribbean,Upper middle income,2012,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2013,0.365758755,ARG2013,Argentina,ARG,Latin America & Caribbean,Upper middle income,2013,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2014,0.365758755,ARG2014,Argentina,ARG,Latin America & Caribbean,Upper middle income,2014,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2015,,ARG2015,Argentina,ARG,Latin America & Caribbean,Upper middle income,2015,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2016,0.357976654,ARG2016,Argentina,ARG,Latin America & Caribbean,Upper middle income,2016,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2017,0.381322957,ARG2017,Argentina,ARG,Latin America & Caribbean,Upper middle income,2017,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2018,0.389105058,ARG2018,Argentina,ARG,Latin America & Caribbean,Upper middle income,2018,73.1,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Argentina,ARG,2019,0.401574803,ARG2019,Argentina,ARG,Latin America & Caribbean,Upper middle income,2019,76.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,No,Yes,Yes,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,Yes,No
Armenia,ARM,1997,0.063157895,ARM1997,Armenia,ARM,Europe & Central Asia,Upper middle income,1997,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,1998,0.063157895,ARM1998,Armenia,ARM,Europe & Central Asia,Upper middle income,1998,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,1999,0.030534351,ARM1999,Armenia,ARM,Europe & Central Asia,Upper middle income,1999,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,2000,0.030534351,ARM2000,Armenia,ARM,Europe & Central Asia,Upper middle income,2000,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,2001,0.030534351,ARM2001,Armenia,ARM,Europe & Central Asia,Upper middle income,2001,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,2002,0.030534351,ARM2002,Armenia,ARM,Europe & Central Asia,Upper middle income,2002,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,2003,0.045801527,ARM2003,Armenia,ARM,Europe & Central Asia,Upper middle income,2003,58.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,25,No,Yes,No,No
Armenia,ARM,2004,0.053435115,ARM2004,Armenia,ARM,Europe & Central Asia,Upper middle income,2004,61.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2005,0.053435115,ARM2005,Armenia,ARM,Europe & Central Asia,Upper middle income,2005,61.9,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,0,No,No,No,No,80,Yes,Yes,No,Yes,Yes,40,Yes,Yes,No,No,No,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2006,0.053435115,ARM2006,Armenia,ARM,Europe & Central Asia,Upper middle income,2006,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2007,0.091603053,ARM2007,Armenia,ARM,Europe & Central Asia,Upper middle income,2007,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2008,0.083969466,ARM2008,Armenia,ARM,Europe & Central Asia,Upper middle income,2008,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2009,0.091603053,ARM2009,Armenia,ARM,Europe & Central Asia,Upper middle income,2009,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2010,0.091603053,ARM2010,Armenia,ARM,Europe & Central Asia,Upper middle income,2010,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2011,0.083969466,ARM2011,Armenia,ARM,Europe & Central Asia,Upper middle income,2011,76.9,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,50,No,Yes,No,Yes
Armenia,ARM,2012,0.106870229,ARM2012,Armenia,ARM,Europe & Central Asia,Upper middle income,2012,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2013,0.106870229,ARM2013,Armenia,ARM,Europe & Central Asia,Upper middle income,2013,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2014,0.106870229,ARM2014,Armenia,ARM,Europe & Central Asia,Upper middle income,2014,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2015,0.106870229,ARM2015,Armenia,ARM,Europe & Central Asia,Upper middle income,2015,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2016,0.106870229,ARM2016,Armenia,ARM,Europe & Central Asia,Upper middle income,2016,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2017,0.180952381,ARM2017,Armenia,ARM,Europe & Central Asia,Upper middle income,2017,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2018,0.180952381,ARM2018,Armenia,ARM,Europe & Central Asia,Upper middle income,2018,80,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Armenia,ARM,2019,0.234848485,ARM2019,Armenia,ARM,Europe & Central Asia,Upper middle income,2019,82.5,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Antigua and Barbuda,ATG,1997,0.052631579,ATG1997,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1997,63.8,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,1998,0.052631579,ATG1998,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1998,63.8,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,1999,,ATG1999,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,1999,63.8,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2000,0.052631579,ATG2000,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2000,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2001,0.052631579,ATG2001,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2001,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2002,0.052631579,ATG2002,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2002,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2003,0.052631579,ATG2003,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2003,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2004,0.105263158,ATG2004,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2004,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2005,0.105263158,ATG2005,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2005,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2006,0.105263158,ATG2006,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2006,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2007,0.105263158,ATG2007,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2007,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2008,0.105263158,ATG2008,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2008,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2009,0.105263158,ATG2009,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2009,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2010,0.105263158,ATG2010,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2010,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2011,0.105263158,ATG2011,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2011,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2012,0.105263158,ATG2012,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2012,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2013,0.105263158,ATG2013,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2013,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2014,0.111111111,ATG2014,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2014,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2015,0.111111111,ATG2015,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2015,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Antigua and Barbuda,ATG,2016,0.111111111,ATG2016,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2016,66.3,75,Yes,Yes,Yes,No,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
